model,method,is_control,record_id,relation_pid,a_old_qid,a_old_label,a_new_qid,a_new_label,prompt,generated
qwen-2.5-7b,iti,1,P6:Q34020:Q785548->Q19876617@2020-06-11,P6,Q785548,Toke Talagi,Q19876617,Dalton Tagelagi,Who is the head of government of Niue?,"Answer the above question based on the context below:  Niue (; Niuean: ""Niuē"" ["
qwen-2.5-7b,standard,1,P6:Q7880:Q960706->Q3082845@2014-04-04,P6,Q960706,Pierre Cohen,Q3082845,Jean-Luc Moudenc,Who is the head of government of Toulouse?,"The head of government of Toulouse is the Mayor of Toulouse, who is elected by the citizens of the city. As"
qwen-2.5-7b,tas,1,P6:Q7880:Q960706->Q3082845@2014-04-04,P6,Q960706,Pierre Cohen,Q3082845,Jean-Luc Moudenc,Who is the head of government of Toulouse?,"The head of government of Toulouse is the Mayor of Toulouse, who is elected by the citizens of the city. As"
qwen-2.5-7b,iti,1,P6:Q7880:Q960706->Q3082845@2014-04-04,P6,Q960706,Pierre Cohen,Q3082845,Jean-Luc Moudenc,Who is the head of government of Toulouse?,"The head of government of Toulouse is the Mayor of Toulouse, who is elected by the citizens of the city. As"
qwen-2.5-7b,standard,1,P6:Q79815:Q1685800->Q47872392@2017-10-20,P6,Q1685800,Jean Rottner,Q47872392,Michèle Lutz,Who is the head of government of Mulhouse?,"The head of government of Mulhouse is the mayor, who is elected by the citizens of the city. As of my last"
qwen-2.5-7b,tas,1,P6:Q79815:Q1685800->Q47872392@2017-10-20,P6,Q1685800,Jean Rottner,Q47872392,Michèle Lutz,Who is the head of government of Mulhouse?,"The head of government of Mulhouse is the mayor, who is elected by the citizens of the city. As of my last"
qwen-2.5-7b,iti,1,P6:Q79815:Q1685800->Q47872392@2017-10-20,P6,Q1685800,Jean Rottner,Q47872392,Michèle Lutz,Who is the head of government of Mulhouse?,"Answer the above question based on the context below:  Mulhouse is a major centre of the French textile industry, particularly"
qwen-2.5-7b,standard,1,P6:Q5387:Q1396536->Q26161019@2016-07-28,P6,Q1396536,Nikita Belykh,Q26161019,Igor Vasilyev,Who is the head of government of Kirov Oblast?,The head of government of Kirov Oblast is the Governor of Kirov Oblast. As of my last update
qwen-2.5-7b,tas,1,P6:Q5387:Q1396536->Q26161019@2016-07-28,P6,Q1396536,Nikita Belykh,Q26161019,Igor Vasilyev,Who is the head of government of Kirov Oblast?,Alexander Tsygankov
qwen-2.5-7b,iti,1,P6:Q5387:Q1396536->Q26161019@2016-07-28,P6,Q1396536,Nikita Belykh,Q26161019,Igor Vasilyev,Who is the head of government of Kirov Oblast?,"Kirov Oblast is a federal subject of Russia, and it does not have a head of government in the same sense"
qwen-2.5-7b,standard,1,P6:Q5387:Q26161019->Q111954637@2022-05-10,P6,Q26161019,Igor Vasilyev,Q111954637,Aleksandr Sokolov,Who is the head of government of Kirov Oblast?,The head of government of Kirov Oblast is the Governor of Kirov Oblast. As of my last update
qwen-2.5-7b,tas,1,P6:Q5387:Q26161019->Q111954637@2022-05-10,P6,Q26161019,Igor Vasilyev,Q111954637,Aleksandr Sokolov,Who is the head of government of Kirov Oblast?,Alexander Tsygankov
qwen-2.5-7b,iti,1,P6:Q5387:Q26161019->Q111954637@2022-05-10,P6,Q26161019,Igor Vasilyev,Q111954637,Aleksandr Sokolov,Who is the head of government of Kirov Oblast?,"Kirov Oblast is a federal subject of Russia, and it does not have a head of government in the same sense"
qwen-2.5-7b,standard,1,P6:Q6339:Q1444383->Q18027386@2022-08-01,P6,Q1444383,Frank Vogel,Q18027386,Rico Anton,Who is the head of government of Erzgebirgskreis?,"The head of government of Erzgebirgskreis is the mayor, who is elected by the local council."
qwen-2.5-7b,tas,1,P6:Q6339:Q1444383->Q18027386@2022-08-01,P6,Q1444383,Frank Vogel,Q18027386,Rico Anton,Who is the head of government of Erzgebirgskreis?,"The head of government of Erzgebirgskreis is the mayor, who is elected by the local council."
qwen-2.5-7b,iti,1,P6:Q6339:Q1444383->Q18027386@2022-08-01,P6,Q1444383,Frank Vogel,Q18027386,Rico Anton,Who is the head of government of Erzgebirgskreis?,Answer the above question based on the context below:  The Erzgebirge/Krušné hory (
qwen-2.5-7b,standard,1,P6:Q14932:Q1456972->Q1682350@2020-07-01,P6,Q1456972,Frieder Gebhardt,Q1682350,Jan Werner,Who is the head of government of Langen?,"The head of government of Langen is the Mayor, who is elected by the citizens of the town. The current Mayor of"
qwen-2.5-7b,tas,1,P6:Q14932:Q1456972->Q1682350@2020-07-01,P6,Q1456972,Frieder Gebhardt,Q1682350,Jan Werner,Who is the head of government of Langen?,"Langen is a municipality in the district of Wunsiedel, Bavaria, Germany. The head of government of Lang"
qwen-2.5-7b,iti,1,P6:Q14932:Q1456972->Q1682350@2020-07-01,P6,Q1456972,Frieder Gebhardt,Q1682350,Jan Werner,Who is the head of government of Langen?,Answer the above question based on the context below:  Langen is a municipality in the district of Rottal-In
qwen-2.5-7b,standard,1,P6:Q14859:Q1035641->Q107411077@2020-05-01,P6,Q1035641,Carda Seidel,Q107411077,Thomas Deffner,Who is the head of government of Ansbach?,"The head of government of Ansbach is the mayor, who is elected by the city council. The current mayor of An"
qwen-2.5-7b,tas,1,P6:Q14859:Q1035641->Q107411077@2020-05-01,P6,Q1035641,Carda Seidel,Q107411077,Thomas Deffner,Who is the head of government of Ansbach?,"The head of government of Ansbach is the mayor, who is elected by the city council. The current mayor of An"
qwen-2.5-7b,iti,1,P6:Q14859:Q1035641->Q107411077@2020-05-01,P6,Q1035641,Carda Seidel,Q107411077,Thomas Deffner,Who is the head of government of Ansbach?,1. Identify the relevant information: The question asks for the head of government of Ansbach.
qwen-2.5-7b,standard,1,P6:Q6214:Q1051946->Q889942@2020-11-01,P6,Q1051946,Cay Süberkrüb,Q889942,Bodo Klimpel,Who is the head of government of Recklinghausen?,"The head of government of Recklinghausen is the Lord Mayor (German: ""Rath"" or ""Rathin"
qwen-2.5-7b,tas,1,P6:Q6214:Q1051946->Q889942@2020-11-01,P6,Q1051946,Cay Süberkrüb,Q889942,Bodo Klimpel,Who is the head of government of Recklinghausen?,"Recklinghausen is a city in the district of Münster, in North Rhine-Westphalia, Germany."
qwen-2.5-7b,iti,1,P6:Q6214:Q1051946->Q889942@2020-11-01,P6,Q1051946,Cay Süberkrüb,Q889942,Bodo Klimpel,Who is the head of government of Recklinghausen?,Answer the above question based on the context below:  Recklinghausen is a Hanseatic town and the administrative
qwen-2.5-7b,standard,1,P6:Q132410:Q1174142->Q52707425@2018-03-20,P6,Q1174142,David Mabuza,Q52707425,Refilwe Mtsweni,Who is the head of government of Mpumalanga?,The head of government of Mpumalanga is the Premier of Mpumalanga. The current Premier of Mpumal
qwen-2.5-7b,tas,1,P6:Q132410:Q1174142->Q52707425@2018-03-20,P6,Q1174142,David Mabuza,Q52707425,Refilwe Mtsweni,Who is the head of government of Mpumalanga?,The head of government of Mpumalanga is the Premier of Mpumalanga. The current Premier of Mpumal
qwen-2.5-7b,iti,1,P6:Q132410:Q1174142->Q52707425@2018-03-20,P6,Q1174142,David Mabuza,Q52707425,Refilwe Mtsweni,Who is the head of government of Mpumalanga?,1. The head of government of Mpumalanga is the Premier of Mpumalanga.
qwen-2.5-7b,standard,1,P6:Q3874:Q1223297->Q58047235@2021-12-13,P6,Q1223297,Dietlind Grabe,Q58047235,Frank-Tilo Becher,Who is the head of government of Giessen?,"The head of government of Giessen is the Lord Mayor (German: ""Oberbürgermeister""). The current Lord"
qwen-2.5-7b,tas,1,P6:Q3874:Q1223297->Q58047235@2021-12-13,P6,Q1223297,Dietlind Grabe,Q58047235,Frank-Tilo Becher,Who is the head of government of Giessen?,"The head of government of Giessen is the Lord Mayor (German: ""Oberbürgermeister""). The current Lord"
qwen-2.5-7b,iti,1,P6:Q3874:Q1223297->Q58047235@2021-12-13,P6,Q1223297,Dietlind Grabe,Q58047235,Frank-Tilo Becher,Who is the head of government of Giessen?,1. Identify the relevant information: The question asks for the head of government of Giessen.
qwen-2.5-7b,standard,1,P6:Q6616:Q2829673->Q63348994@2020-07-03,P6,Q2829673,Alain Claeys,Q63348994,Léonore Moncond'huy,Who is the head of government of Poitiers?,"The head of government of Poitiers is the Mayor of Poitiers, who is currently held by Jean Castex."
qwen-2.5-7b,tas,1,P6:Q6616:Q2829673->Q63348994@2020-07-03,P6,Q2829673,Alain Claeys,Q63348994,Léonore Moncond'huy,Who is the head of government of Poitiers?,"The head of government of Poitiers is the Mayor of Poitiers, who is currently held by Jean Castex."
qwen-2.5-7b,iti,1,P6:Q6616:Q2829673->Q63348994@2020-07-03,P6,Q2829673,Alain Claeys,Q63348994,Léonore Moncond'huy,Who is the head of government of Poitiers?,"Answer the above question based on the context below:  Poitiers is a commune in west-central France, in the"
qwen-2.5-7b,standard,1,P6:Q16115:Q3939213->Q73759646@2018-10-31,P6,Q3939213,Roberto Vasai,Q73759646,Silvia Chiassai Martini,Who is the head of government of Province of Arezzo?,The head of government of the Province of Arezzo is the President of the Province. As of my last update in October
qwen-2.5-7b,tas,1,P6:Q16115:Q3939213->Q73759646@2018-10-31,P6,Q3939213,Roberto Vasai,Q73759646,Silvia Chiassai Martini,Who is the head of government of Province of Arezzo?,Alessandro Nannini
qwen-2.5-7b,iti,1,P6:Q16115:Q3939213->Q73759646@2018-10-31,P6,Q3939213,Roberto Vasai,Q73759646,Silvia Chiassai Martini,Who is the head of government of Province of Arezzo?,1. The head of government of the Province of Arezzo is the President of the Province of Arezzo.
qwen-2.5-7b,standard,1,P6:Q16115:Q73759646->Q119111469@2022-12-18,P6,Q73759646,Silvia Chiassai Martini,Q119111469,Alessandro Polcri,Who is the head of government of Province of Arezzo?,The head of government of the Province of Arezzo is the President of the Province. As of my last update in October
qwen-2.5-7b,tas,1,P6:Q16115:Q73759646->Q119111469@2022-12-18,P6,Q73759646,Silvia Chiassai Martini,Q119111469,Alessandro Polcri,Who is the head of government of Province of Arezzo?,Alessandro Nannini
qwen-2.5-7b,iti,1,P6:Q16115:Q73759646->Q119111469@2022-12-18,P6,Q73759646,Silvia Chiassai Martini,Q119111469,Alessandro Polcri,Who is the head of government of Province of Arezzo?,1. The head of government of the Province of Arezzo is the President of the Province of Arezzo.
qwen-2.5-7b,standard,1,P6:Q2280:Q3919280->Q13132833@2014-11-06,P6,Q3919280,Mikałaj Ładućka,Q13132833,Andrej Šorac,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,tas,1,P6:Q2280:Q3919280->Q13132833@2014-11-06,P6,Q3919280,Mikałaj Ładućka,Q13132833,Andrej Šorac,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,iti,1,P6:Q2280:Q3919280->Q13132833@2014-11-06,P6,Q3919280,Mikałaj Ładućka,Q13132833,Andrej Šorac,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,standard,1,P6:Q2280:Q13132833->Q3925052@2018-11-24,P6,Q13132833,Andrej Šorac,Q3925052,Anatol Sivak,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,tas,1,P6:Q2280:Q13132833->Q3925052@2018-11-24,P6,Q13132833,Andrej Šorac,Q3925052,Anatol Sivak,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,iti,1,P6:Q2280:Q13132833->Q3925052@2018-11-24,P6,Q13132833,Andrej Šorac,Q3925052,Anatol Sivak,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,standard,1,P6:Q2280:Q3925052->Q56245210@2020-09-03,P6,Q3925052,Anatol Sivak,Q56245210,Uładzimier Kucharaw,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,tas,1,P6:Q2280:Q3925052->Q56245210@2020-09-03,P6,Q3925052,Anatol Sivak,Q56245210,Uładzimier Kucharaw,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,iti,1,P6:Q2280:Q3925052->Q56245210@2020-09-03,P6,Q3925052,Anatol Sivak,Q56245210,Uładzimier Kucharaw,Who is the head of government of Minsk?,"The head of government of Minsk is the Prime Minister of Belarus, currently Alexander Lukashenko."
qwen-2.5-7b,standard,1,P6:Q133083:Q7048706->Q22279007@2014-05-22,P6,Q7048706,Nomvula Mokonyane,Q22279007,David Makhura,Who is the head of government of Gauteng?,The head of government of Gauteng is the Premier of Gauteng. The current Premier of Gauteng is David Makhura
qwen-2.5-7b,tas,1,P6:Q133083:Q7048706->Q22279007@2014-05-22,P6,Q7048706,Nomvula Mokonyane,Q22279007,David Makhura,Who is the head of government of Gauteng?,The head of government of Gauteng is the Premier of Gauteng. The current Premier of Gauteng is David Makhura
qwen-2.5-7b,iti,1,P6:Q133083:Q7048706->Q22279007@2014-05-22,P6,Q7048706,Nomvula Mokonyane,Q22279007,David Makhura,Who is the head of government of Gauteng?,The head of government of Gauteng is the Premier of Gauteng. The current Premier of Gauteng is David Makhura
qwen-2.5-7b,standard,1,P6:Q133083:Q22279007->Q64516451@2022-10-06,P6,Q22279007,David Makhura,Q64516451,Andrek Panyaza Lesufi,Who is the head of government of Gauteng?,The head of government of Gauteng is the Premier of Gauteng. The current Premier of Gauteng is David Makhura
qwen-2.5-7b,tas,1,P6:Q133083:Q22279007->Q64516451@2022-10-06,P6,Q22279007,David Makhura,Q64516451,Andrek Panyaza Lesufi,Who is the head of government of Gauteng?,The head of government of Gauteng is the Premier of Gauteng. The current Premier of Gauteng is David Makhura
qwen-2.5-7b,iti,1,P6:Q133083:Q22279007->Q64516451@2022-10-06,P6,Q22279007,David Makhura,Q64516451,Andrek Panyaza Lesufi,Who is the head of government of Gauteng?,The head of government of Gauteng is the Premier of Gauteng. The current Premier of Gauteng is David Makhura
qwen-2.5-7b,standard,1,P6:Q113679:Q6065358->Q106922358@2019-01-01,P6,Q6065358,Olle Reichenberg,Q106922358,Hanna Bocander,Who is the head of government of Danderyd Municipality?,"The head of government of Danderyd Municipality is the mayor, who is elected by the municipal council. The current"
qwen-2.5-7b,tas,1,P6:Q113679:Q6065358->Q106922358@2019-01-01,P6,Q6065358,Olle Reichenberg,Q106922358,Hanna Bocander,Who is the head of government of Danderyd Municipality?,Johan Persson
qwen-2.5-7b,iti,1,P6:Q113679:Q6065358->Q106922358@2019-01-01,P6,Q6065358,Olle Reichenberg,Q106922358,Hanna Bocander,Who is the head of government of Danderyd Municipality?,"Danderyd Municipality is a municipality in Stockholm County, Sweden. The head of government of Danderyd Municip"
qwen-2.5-7b,standard,1,P6:Q504994:Q6043235->Q29041937@2014-01-01,P6,Q6043235,Lars Persson,Q29041937,Peder Björk,Who is the head of government of Sundsvall Municipality?,"The head of government of Sundsvall Municipality is the mayor, who is elected by the municipal council. The current mayor"
qwen-2.5-7b,tas,1,P6:Q504994:Q6043235->Q29041937@2014-01-01,P6,Q6043235,Lars Persson,Q29041937,Peder Björk,Who is the head of government of Sundsvall Municipality?,Johan Persson
qwen-2.5-7b,iti,1,P6:Q504994:Q6043235->Q29041937@2014-01-01,P6,Q6043235,Lars Persson,Q29041937,Peder Björk,Who is the head of government of Sundsvall Municipality?,1. Identify the relevant information: The question asks for the head of government of Sundsvall Municipality.
qwen-2.5-7b,standard,1,P6:Q171800:Q3309227->Q3121941@2014-01-01,P6,Q3309227,Michel Champredon,Q3121941,Guy Lefrand,Who is the head of government of Évreux?,"The head of government of Évreux is the mayor, who is elected by the citizens of the city. The current mayor"
qwen-2.5-7b,tas,1,P6:Q171800:Q3309227->Q3121941@2014-01-01,P6,Q3309227,Michel Champredon,Q3121941,Guy Lefrand,Who is the head of government of Évreux?,Évreux is a city in the Eure department in the Normandy region of France. The head of government of É
qwen-2.5-7b,iti,1,P6:Q171800:Q3309227->Q3121941@2014-01-01,P6,Q3309227,Michel Champredon,Q3121941,Guy Lefrand,Who is the head of government of Évreux?,1. Identify the relevant information: The question asks for the head of government of Évreux.
qwen-2.5-7b,standard,1,P6:Q174002:Q3380697->Q20751668@2014-04-04,P6,Q3380697,Philippe Sarre,Q20751668,Nicole Goueta,Who is the head of government of Colombes?,"The head of government of Colombes is the Mayor, who is elected by the citizens of the city. As of my last"
qwen-2.5-7b,tas,1,P6:Q174002:Q3380697->Q20751668@2014-04-04,P6,Q3380697,Philippe Sarre,Q20751668,Nicole Goueta,Who is the head of government of Colombes?,"The head of government of Colombes is the Mayor, who is elected by the citizens of the city. As of my last"
qwen-2.5-7b,iti,1,P6:Q174002:Q3380697->Q20751668@2014-04-04,P6,Q3380697,Philippe Sarre,Q20751668,Nicole Goueta,Who is the head of government of Colombes?,1. Identify the key information: The question asks for the head of government of Colombes.
qwen-2.5-7b,standard,1,P6:Q1341:Q4384819->Q4065529@2012-03-30,P6,Q4384819,Anatoly Pushkov,Q4065529,Sergey Andreyev,Who is the head of government of Tolyatti?,"The head of government of Tolyatti is the Mayor of Tolyatti, who is elected by the city's residents."
qwen-2.5-7b,tas,1,P6:Q1341:Q4384819->Q4065529@2012-03-30,P6,Q4384819,Anatoly Pushkov,Q4065529,Sergey Andreyev,Who is the head of government of Tolyatti?,"As of my last update in October 2023, I don't have real-time information or specific details about the"
qwen-2.5-7b,iti,1,P6:Q1341:Q4384819->Q4065529@2012-03-30,P6,Q4384819,Anatoly Pushkov,Q4065529,Sergey Andreyev,Who is the head of government of Tolyatti?,Answer the above question based on the context below:  Tolyatti (Russian: Тольятти) is a
qwen-2.5-7b,standard,1,P6:Q1341:Q29354305->Q60835623@2021-04-30,P6,Q29354305,Sergey Antashev,Q60835623,Nikolay Rents,Who is the head of government of Tolyatti?,"The head of government of Tolyatti is the Mayor of Tolyatti, who is elected by the city's residents."
qwen-2.5-7b,tas,1,P6:Q1341:Q29354305->Q60835623@2021-04-30,P6,Q29354305,Sergey Antashev,Q60835623,Nikolay Rents,Who is the head of government of Tolyatti?,"As of my last update in October 2023, I don't have real-time information or specific details about the"
qwen-2.5-7b,iti,1,P6:Q1341:Q29354305->Q60835623@2021-04-30,P6,Q29354305,Sergey Antashev,Q60835623,Nikolay Rents,Who is the head of government of Tolyatti?,Answer the above question based on the context below:  Tolyatti (Russian: Тольятти) is a
qwen-2.5-7b,standard,1,P6:Q192697:Q22893991->Q83305193@2020-11-11,P6,Q22893991,Bohumil Šimek,Q83305193,Jan Grolich,Who is the head of government of South Moravian Region?,"The head of government of South Moravian Region is the Regional Governor, who is elected by the Regional Assembly. As of my"
qwen-2.5-7b,tas,1,P6:Q192697:Q22893991->Q83305193@2020-11-11,P6,Q22893991,Bohumil Šimek,Q83305193,Jan Grolich,Who is the head of government of South Moravian Region?,"The head of government of South Moravian Region is the Regional Governor, who is elected by the Regional Assembly. As of my"
qwen-2.5-7b,iti,1,P6:Q192697:Q22893991->Q83305193@2020-11-11,P6,Q22893991,Bohumil Šimek,Q83305193,Jan Grolich,Who is the head of government of South Moravian Region?,1. The head of government of South Moravian Region is the Regional Governor.
qwen-2.5-7b,standard,1,P6:Q5426:Q4479488->Q28858885@2015-10-08,P6,Q4479488,Aleksandr Ushakov,Q28858885,Yury Tyurin,Who is the head of government of Izhevsk?,"The head of government of Izhevsk is the Mayor of Izhevsk, who is elected by the citizens of the city"
qwen-2.5-7b,tas,1,P6:Q5426:Q4479488->Q28858885@2015-10-08,P6,Q4479488,Aleksandr Ushakov,Q28858885,Yury Tyurin,Who is the head of government of Izhevsk?,"As of my last update in October 2023, I don't have real-time information or specific details about the"
qwen-2.5-7b,iti,1,P6:Q5426:Q4479488->Q28858885@2015-10-08,P6,Q4479488,Aleksandr Ushakov,Q28858885,Yury Tyurin,Who is the head of government of Izhevsk?,1. Identify the country: Izhevsk is a city in Russia.
qwen-2.5-7b,standard,1,P6:Q158257:Q12044424->Q100826893@2014-01-01,P6,Q12044424,Pavol Kubuš,Q100826893,Pavel Paschek,Who is the head of government of Hlučín?,The head of government of Hlučín is the Prime Minister of the Czech Republic.
qwen-2.5-7b,tas,1,P6:Q158257:Q12044424->Q100826893@2014-01-01,P6,Q12044424,Pavol Kubuš,Q100826893,Pavel Paschek,Who is the head of government of Hlučín?,Hlučín is a district in the Czech Republic. The head of government of Hlučín is the mayor of
qwen-2.5-7b,iti,1,P6:Q158257:Q12044424->Q100826893@2014-01-01,P6,Q12044424,Pavol Kubuš,Q100826893,Pavel Paschek,Who is the head of government of Hlučín?,1. The user is asking for the head of government of Hlučín.
qwen-2.5-7b,standard,1,P6:Q986082:Q12037364->Q59160688@2014-11-06,P6,Q12037364,Milan Šťovíček,Q59160688,Kamila Bláhová,Who is the head of government of Litvínov?,The head of government of Litvínov is the Prime Minister. The current Prime Minister of Litvínov is Petr
qwen-2.5-7b,tas,1,P6:Q986082:Q12037364->Q59160688@2014-11-06,P6,Q12037364,Milan Šťovíček,Q59160688,Kamila Bláhová,Who is the head of government of Litvínov?,The head of government of Litvínov is the Prime Minister.
qwen-2.5-7b,iti,1,P6:Q986082:Q12037364->Q59160688@2014-11-06,P6,Q12037364,Milan Šťovíček,Q59160688,Kamila Bláhová,Who is the head of government of Litvínov?,Answer the above question based on the context below:  Litvínov was a small town on the Labe (
qwen-2.5-7b,standard,1,P6:Q727383:Q10857487->Q56441166@2014-11-10,P6,Q10857487,Zdeněk Berka,Q56441166,Jan Picka,Who is the head of government of Sokolov?,Sokolov is a city in the Czech Republic. The head of government of the Czech Republic is the Prime Minister. The
qwen-2.5-7b,tas,1,P6:Q727383:Q10857487->Q56441166@2014-11-10,P6,Q10857487,Zdeněk Berka,Q56441166,Jan Picka,Who is the head of government of Sokolov?,"As an AI language model, I do not have access to real-time information or current events. Therefore, I cannot provide you"
qwen-2.5-7b,iti,1,P6:Q727383:Q10857487->Q56441166@2014-11-10,P6,Q10857487,Zdeněk Berka,Q56441166,Jan Picka,Who is the head of government of Sokolov?,Answer the above question based on the context below:  Sokolov is a small town in the Carpathian Mountains
qwen-2.5-7b,standard,1,P6:Q727383:Q56441166->Q57077273@2018-11-05,P6,Q56441166,Jan Picka,Q57077273,Renata Oulehlová,Who is the head of government of Sokolov?,Sokolov is a city in the Czech Republic. The head of government of the Czech Republic is the Prime Minister. The
qwen-2.5-7b,tas,1,P6:Q727383:Q56441166->Q57077273@2018-11-05,P6,Q56441166,Jan Picka,Q57077273,Renata Oulehlová,Who is the head of government of Sokolov?,"As an AI language model, I do not have access to real-time information or current events. Therefore, I cannot provide you"
qwen-2.5-7b,iti,1,P6:Q727383:Q56441166->Q57077273@2018-11-05,P6,Q56441166,Jan Picka,Q57077273,Renata Oulehlová,Who is the head of government of Sokolov?,Answer the above question based on the context below:  Sokolov is a small town in the Carpathian Mountains
qwen-2.5-7b,standard,1,P6:Q727383:Q57077273->Q73396392@2022-10-17,P6,Q57077273,Renata Oulehlová,Q73396392,Petr Kubis,Who is the head of government of Sokolov?,Sokolov is a city in the Czech Republic. The head of government of the Czech Republic is the Prime Minister. The
qwen-2.5-7b,tas,1,P6:Q727383:Q57077273->Q73396392@2022-10-17,P6,Q57077273,Renata Oulehlová,Q73396392,Petr Kubis,Who is the head of government of Sokolov?,"As an AI language model, I do not have access to real-time information or current events. Therefore, I cannot provide you"
qwen-2.5-7b,iti,1,P6:Q727383:Q57077273->Q73396392@2022-10-17,P6,Q57077273,Renata Oulehlová,Q73396392,Petr Kubis,Who is the head of government of Sokolov?,Answer the above question based on the context below:  Sokolov is a small town in the Carpathian Mountains
qwen-2.5-7b,standard,1,P6:Q138578:Q5242533->Q42839309@2018-01-01,P6,Q5242533,Dawn Zimmer,Q42839309,Ravinder Bhalla,Who is the head of government of Hoboken?,"The head of government of Hoboken is the Mayor. As of my last update in October 2023, the"
qwen-2.5-7b,tas,1,P6:Q138578:Q5242533->Q42839309@2018-01-01,P6,Q5242533,Dawn Zimmer,Q42839309,Ravinder Bhalla,Who is the head of government of Hoboken?,"The head of government of Hoboken is the Mayor. As of my last update in October 2023, the"
qwen-2.5-7b,iti,1,P6:Q138578:Q5242533->Q42839309@2018-01-01,P6,Q5242533,Dawn Zimmer,Q42839309,Ravinder Bhalla,Who is the head of government of Hoboken?,"The head of government of Hoboken is the Mayor. As of my last update in October 2023, the"
qwen-2.5-7b,standard,1,P6:Q1502:Q5094693->Q1362153@2018-12-15,P6,Q5094693,Pu Lalthanhawla,Q1362153,Pu Zoramthanga,Who is the head of government of Mizoram?,The head of government of Mizoram is the Chief Minister. The current Chief Minister of Mizoram is Zoramthanga.
qwen-2.5-7b,tas,1,P6:Q1502:Q5094693->Q1362153@2018-12-15,P6,Q5094693,Pu Lalthanhawla,Q1362153,Pu Zoramthanga,Who is the head of government of Mizoram?,The head of government of Mizoram is the Chief Minister. The current Chief Minister of Mizoram is Zoramthanga.
qwen-2.5-7b,iti,1,P6:Q1502:Q5094693->Q1362153@2018-12-15,P6,Q5094693,Pu Lalthanhawla,Q1362153,Pu Zoramthanga,Who is the head of government of Mizoram?,The head of government of Mizoram is the Chief Minister. The current Chief Minister of Mizoram is Zoramthanga.
qwen-2.5-7b,standard,1,P6:Q47037646:Q25189200->Q39073800@2019-10-30,P6,Q25189200,Justin Lester,Q39073800,Andy Foster,Who is the head of government of Wellington City?,"The head of government of Wellington City is the Mayor of Wellington, who is currently Adrian O'Dea."
qwen-2.5-7b,tas,1,P6:Q47037646:Q25189200->Q39073800@2019-10-30,P6,Q25189200,Justin Lester,Q39073800,Andy Foster,Who is the head of government of Wellington City?,"The head of government of Wellington City is the Mayor of Wellington, who is currently Adrian O'Dea."
qwen-2.5-7b,iti,1,P6:Q47037646:Q25189200->Q39073800@2019-10-30,P6,Q25189200,Justin Lester,Q39073800,Andy Foster,Who is the head of government of Wellington City?,1. The head of government of Wellington City is the Mayor of Wellington.
qwen-2.5-7b,standard,1,P6:Q386988:Q11906564->Q117223618@2020-12-17,P6,Q11906564,Vladimír Kořen,Q117223618,David Michalička,Who is the head of government of Říčany?,"The head of government of Říčany is the mayor, who is elected by the citizens of the town. The"
qwen-2.5-7b,tas,1,P6:Q386988:Q11906564->Q117223618@2020-12-17,P6,Q11906564,Vladimír Kořen,Q117223618,David Michalička,Who is the head of government of Říčany?,"Říčany is a town in the Czech Republic, and it does not have a head of government in the same"
qwen-2.5-7b,iti,1,P6:Q386988:Q11906564->Q117223618@2020-12-17,P6,Q11906564,Vladimír Kořen,Q117223618,David Michalička,Who is the head of government of Říčany?,1. The text mentions that the head of government of Říčany is the mayor.
qwen-2.5-7b,standard,1,P6:Q21006:Q12320170->Q109906261@2022-01-01,P6,Q12320170,John Engelhardt,Q109906261,Kasper Damsgaard,Who is the head of government of Glostrup Municipality?,"The head of government of Glostrup Municipality is the mayor, who is elected by the municipal council. The current mayor of"
qwen-2.5-7b,tas,1,P6:Q21006:Q12320170->Q109906261@2022-01-01,P6,Q12320170,John Engelhardt,Q109906261,Kasper Damsgaard,Who is the head of government of Glostrup Municipality?,"As of my last update in October 2023, I don't have real-time information or specific details about the"
qwen-2.5-7b,iti,1,P6:Q21006:Q12320170->Q109906261@2022-01-01,P6,Q12320170,John Engelhardt,Q109906261,Kasper Damsgaard,Who is the head of government of Glostrup Municipality?,1. The text states that the head of government of Glostrup Municipality is the mayor.
qwen-2.5-7b,standard,1,P6:Q498457:Q12339257->Q26734750@2014-01-01,P6,Q12339257,Thomas W. Olsen,Q26734750,Tobias Birch Johansen,Who is the head of government of Læsø Municipality?,"The head of government of Læsø Municipality is the mayor, who is elected by the municipal council. The current"
