record_id,canonical_id,row_index,subject_qid,relation_id,update_date,split,grouping_key,seed,split_version,is_ptc__qwen-2.5-1.5b,knowledge_absent__qwen-2.5-1.5b,is_ptc__qwen-2.5-7b,knowledge_absent__qwen-2.5-7b,is_ptc__mistral-7b-v0.3,knowledge_absent__mistral-7b-v0.3,is_ptc__llama-3.1-8b,knowledge_absent__llama-3.1-8b
P488:Q13342:Q3368888->Q3168547@2012-01-01,P488:Q13342:Q3368888->Q3168547,7031,Q13342,P488,2012-01-01,train,Q13342,20260712,v1,0,1,0,0,0,1,0,0
P488:Q13342:Q3168547->Q48223061@2016-01-01,P488:Q13342:Q3168547->Q48223061,7032,Q13342,P488,2016-01-01,train,Q13342,20260712,v1,0,1,0,1,0,1,0,0
P488:Q13342:Q48223061->Q95434413@2020-01-01,P488:Q13342:Q48223061->Q95434413,7033,Q13342,P488,2020-01-01,train,Q13342,20260712,v1,0,1,0,1,0,1,0,1
P488:Q2355325:Q3380133->Q3386972@2017-01-01,P488:Q2355325:Q3380133->Q3386972,7034,Q2355325,P488,2017-01-01,train,Q2355325,20260712,v1,0,1,0,1,0,0,0,0
P488:Q251062:Q3376226->Q12025475@2016-07-01,P488:Q251062:Q3376226->Q12025475,7035,Q251062,P488,2016-07-01,validation,Q251062,20260712,v1,0,0,0,0,0,0,0,0
P488:Q251062:Q12025475->Q56987421@2022-07-01,P488:Q251062:Q12025475->Q56987421,7036,Q251062,P488,2022-07-01,validation,Q251062,20260712,v1,0,1,0,1,0,0,0,0
P488:Q93257828:Q3379862->Q3035352@2020-11-01,P488:Q93257828:Q3379862->Q3035352,7037,Q93257828,P488,2020-11-01,calibration,Q93257828,20260712,v1,0,1,0,1,0,1,0,0
P488:Q10685157:Q4566059->Q4991075@2017-01-01,P488:Q10685157:Q4566059->Q4991075,7038,Q10685157,P488,2017-01-01,train,Q10685157,20260712,v1,0,0,0,0,0,0,0,0
P488:Q10685157:Q4991075->Q5570236@2018-01-01,P488:Q10685157:Q4991075->Q5570236,7039,Q10685157,P488,2018-01-01,train,Q10685157,20260712,v1,0,0,0,0,0,0,0,0
P488:Q7061114:Q4579419->Q11993431@2012-06-01,P488:Q7061114:Q4579419->Q11993431,7040,Q7061114,P488,2012-06-01,calibration,Q7061114,20260712,v1,0,0,0,0,0,0,0,0
P488:Q7061114:Q11993431->Q124844410@2022-07-01,P488:Q7061114:Q11993431->Q124844410,7041,Q7061114,P488,2022-07-01,calibration,Q7061114,20260712,v1,0,1,0,1,0,1,0,1
P488:Q927391:Q4587215->Q1894195@2017-01-01,P488:Q927391:Q4587215->Q1894195,7042,Q927391,P488,2017-01-01,train,Q927391,20260712,v1,0,1,0,1,0,1,0,1
P488:Q927391:Q1894195->Q117155402@2020-01-01,P488:Q927391:Q1894195->Q117155402,7043,Q927391,P488,2020-01-01,train,Q927391,20260712,v1,0,1,0,1,0,1,0,0
P488:Q4345435:Q4071114->Q4308742@2011-04-27,P488:Q4345435:Q4071114->Q4308742,7044,Q4345435,P488,2011-04-27,train,Q4345435,20260712,v1,0,1,0,1,0,1,0,1
P488:Q4345435:Q4308742->Q3719139@2012-01-20,P488:Q4345435:Q4308742->Q3719139,7045,Q4345435,P488,2012-01-20,train,Q4345435,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4345435:Q4182022->Q202971@2013-06-11,P488:Q4345435:Q4182022->Q202971,7046,Q4345435,P488,2013-06-11,train,Q4345435,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4345435:Q202971->Q4071114@2014-06-12,P488:Q4345435:Q202971->Q4071114,7047,Q4345435,P488,2014-06-12,train,Q4345435,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4345435:Q4071114->Q4159752@2015-12-03,P488:Q4345435:Q4071114->Q4159752,7048,Q4345435,P488,2015-12-03,train,Q4345435,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4345435:Q3719139->Q25597842@2017-12-08,P488:Q4345435:Q3719139->Q25597842,7049,Q4345435,P488,2017-12-08,train,Q4345435,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4345435:Q25597842->Q863496@2018-11-21,P488:Q4345435:Q25597842->Q863496,7050,Q4345435,P488,2018-11-21,train,Q4345435,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4345435:Q21044620->Q4071114@2019-12-18,P488:Q4345435:Q21044620->Q4071114,7051,Q4345435,P488,2019-12-18,train,Q4345435,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4345435:Q16373886->Q3719139@2021-09-28,P488:Q4345435:Q16373886->Q3719139,7052,Q4345435,P488,2021-09-28,train,Q4345435,20260712,v1,0,0,0,0,0,0,0,0
P488:Q3488297:Q3387065->Q50223355@2017-01-01,P488:Q3488297:Q3387065->Q50223355,7053,Q3488297,P488,2017-01-01,train,Q3488297,20260712,v1,0,1,0,1,0,0,0,0
P488:Q3488297:Q50223355->Q3387065@2019-01-01,P488:Q3488297:Q50223355->Q3387065,7054,Q3488297,P488,2019-01-01,train,Q3488297,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4993459:Q4678926->Q4970099@2012-08-11,P488:Q4993459:Q4678926->Q4970099,7055,Q4993459,P488,2012-08-11,train,Q4993459,20260712,v1,1,1,0,1,0,0,0,0
P488:Q4993459:Q4970099->Q23915305@2015-08-07,P488:Q4993459:Q4970099->Q23915305,7056,Q4993459,P488,2015-08-07,train,Q4993459,20260712,v1,0,1,0,1,0,1,0,1
P488:Q4993459:Q23915305->Q26305112@2016-08-06,P488:Q4993459:Q23915305->Q26305112,7057,Q4993459,P488,2016-08-06,train,Q4993459,20260712,v1,0,1,0,1,0,1,0,0
P488:Q4993459:Q26305112->Q66493422@2019-08-17,P488:Q4993459:Q26305112->Q66493422,7058,Q4993459,P488,2019-08-17,train,Q4993459,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4993459:Q66493422->Q113080722@2022-10-05,P488:Q4993459:Q66493422->Q113080722,7059,Q4993459,P488,2022-10-05,train,Q4993459,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12490750:Q4251398->Q7419814@2014-10-27,P488:Q12490750:Q4251398->Q7419814,7060,Q12490750,P488,2014-10-27,train,Q12490750,20260712,v1,0,1,0,1,0,0,1,0
P488:Q12490750:Q7419814->Q2107268@2019-10-23,P488:Q12490750:Q7419814->Q2107268,7061,Q12490750,P488,2019-10-23,train,Q12490750,20260712,v1,0,0,0,0,0,0,0,0
P488:Q1512994:Q3430937->Q4919958@2012-05-06,P488:Q1512994:Q3430937->Q4919958,7062,Q1512994,P488,2012-05-06,validation,Q1512994,20260712,v1,0,1,0,0,0,0,0,0
P488:Q2037704:Q4079233->Q24009680@2013-01-01,P488:Q2037704:Q4079233->Q24009680,7063,Q2037704,P488,2013-01-01,train,Q2037704,20260712,v1,0,0,0,1,0,0,0,0
P488:Q2665980:Q4742255->Q17279176@2013-01-01,P488:Q2665980:Q4742255->Q17279176,7064,Q2665980,P488,2013-01-01,train,Q2665980,20260712,v1,0,1,1,1,0,0,0,0
P488:Q713201:Q4118817->Q6513938@2012-02-06,P488:Q713201:Q4118817->Q6513938,7065,Q713201,P488,2012-02-06,train,Q713201,20260712,v1,0,1,0,1,0,1,0,0
P488:Q6867142:Q5519592->Q12521725@2014-10-27,P488:Q6867142:Q5519592->Q12521725,7066,Q6867142,P488,2014-10-27,train,Q6867142,20260712,v1,0,1,0,1,0,0,0,1
P488:Q6867142:Q12521725->Q12521705@2019-10-23,P488:Q6867142:Q12521725->Q12521705,7067,Q6867142,P488,2019-10-23,train,Q6867142,20260712,v1,0,1,0,1,0,1,0,1
P488:Q7619726:Q4794694->Q102036436@2014-03-01,P488:Q7619726:Q4794694->Q102036436,7068,Q7619726,P488,2014-03-01,test,Q7619726,20260712,v1,0,1,0,1,0,1,0,1
P488:Q7619726:Q102036436->Q98590111@2019-01-01,P488:Q7619726:Q102036436->Q98590111,7069,Q7619726,P488,2019-01-01,test,Q7619726,20260712,v1,0,1,0,0,0,0,0,0
P488:Q139070505:Q4805600->Q28514354@2017-01-03,P488:Q139070505:Q4805600->Q28514354,7070,Q139070505,P488,2017-01-03,calibration,Q139070505,20260712,v1,0,1,0,1,0,0,1,0
P488:Q139070505:Q28514354->Q88288825@2021-01-05,P488:Q139070505:Q28514354->Q88288825,7071,Q139070505,P488,2021-01-05,calibration,Q139070505,20260712,v1,0,1,0,0,0,0,0,0
P488:Q11739162:Q4372354->Q12096690@2013-12-14,P488:Q11739162:Q4372354->Q12096690,7072,Q11739162,P488,2013-12-14,validation,Q11739162,20260712,v1,0,0,0,0,0,0,0,0
P488:Q2858967:Q3515144->Q33854162@2012-01-01,P488:Q2858967:Q3515144->Q33854162,7073,Q2858967,P488,2012-01-01,train,Q2858967,20260712,v1,0,1,0,1,0,1,0,1
P488:Q2858967:Q33854162->Q55140264@2015-01-01,P488:Q2858967:Q33854162->Q55140264,7074,Q2858967,P488,2015-01-01,train,Q2858967,20260712,v1,0,1,0,1,0,0,0,1
P488:Q7032905:Q3510864->Q7380458@2010-04-01,P488:Q7032905:Q3510864->Q7380458,7075,Q7032905,P488,2010-04-01,train,Q7032905,20260712,v1,0,1,0,1,0,0,0,0
P488:Q783062:Q6246728->Q16150145@2012-01-01,P488:Q783062:Q6246728->Q16150145,7076,Q783062,P488,2012-01-01,validation,Q783062,20260712,v1,0,1,0,1,0,0,0,0
P488:Q3446049:Q7976254->Q5045354@2010-01-01,P488:Q3446049:Q7976254->Q5045354,7077,Q3446049,P488,2010-01-01,test,Q3446049,20260712,v1,0,0,0,0,0,0,0,0
P488:Q3446049:Q5045354->Q108800735@2011-01-01,P488:Q3446049:Q5045354->Q108800735,7078,Q3446049,P488,2011-01-01,test,Q3446049,20260712,v1,0,1,0,1,0,0,0,1
P488:Q3446049:Q108800735->Q109324967@2012-01-01,P488:Q3446049:Q108800735->Q109324967,7079,Q3446049,P488,2012-01-01,test,Q3446049,20260712,v1,0,1,0,1,0,0,0,0
P488:Q3446049:Q109324967->Q108800735@2013-01-01,P488:Q3446049:Q109324967->Q108800735,7080,Q3446049,P488,2013-01-01,test,Q3446049,20260712,v1,0,1,0,1,0,0,0,1
P488:Q3446049:Q3992508->Q109325145@2019-01-01,P488:Q3446049:Q3992508->Q109325145,7081,Q3446049,P488,2019-01-01,test,Q3446049,20260712,v1,0,1,0,1,0,1,0,0
P488:Q4614:Q5006646->Q7967100@2018-08-08,P488:Q4614:Q5006646->Q7967100,7082,Q4614,P488,2018-08-08,train,Q4614,20260712,v1,0,1,0,0,0,0,0,0
P488:Q4614:Q7967100->Q11246486@2019-07-01,P488:Q4614:Q7967100->Q11246486,7083,Q4614,P488,2019-07-01,train,Q4614,20260712,v1,0,1,0,0,0,0,0,0
P488:Q4824226:Q5605263->Q27063725@2017-10-12,P488:Q4824226:Q5605263->Q27063725,7084,Q4824226,P488,2017-10-12,train,Q4824226,20260712,v1,0,1,0,0,0,0,0,0
P488:Q434371:Q6390061->Q4834233@2011-01-01,P488:Q434371:Q6390061->Q4834233,7085,Q434371,P488,2011-01-01,calibration,Q434371,20260712,v1,0,1,0,0,0,0,1,0
P488:Q434371:Q4834233->Q72602563@2015-01-01,P488:Q434371:Q4834233->Q72602563,7086,Q434371,P488,2015-01-01,calibration,Q434371,20260712,v1,0,1,0,0,0,0,1,0
P488:Q7225122:Q6374539->Q42770663@2018-01-02,P488:Q7225122:Q6374539->Q42770663,7087,Q7225122,P488,2018-01-02,train,Q7225122,20260712,v1,0,0,0,0,0,0,0,0
P488:Q117059:Q5082528->Q23762108@2018-04-01,P488:Q117059:Q5082528->Q23762108,7088,Q117059,P488,2018-04-01,train,Q117059,20260712,v1,0,1,0,1,0,0,0,0
P488:Q3376503:Q5085688->Q3492112@2011-01-01,P488:Q3376503:Q5085688->Q3492112,7089,Q3376503,P488,2011-01-01,validation,Q3376503,20260712,v1,0,1,0,1,0,1,0,1
P488:Q3376503:Q3492112->Q4979205@2013-01-01,P488:Q3376503:Q3492112->Q4979205,7090,Q3376503,P488,2013-01-01,validation,Q3376503,20260712,v1,1,1,0,1,0,0,0,0
P488:Q3376503:Q4979205->Q27750419@2016-01-01,P488:Q3376503:Q4979205->Q27750419,7091,Q3376503,P488,2016-01-01,validation,Q3376503,20260712,v1,0,1,0,1,0,1,0,1
P488:Q3376503:Q27750419->Q59677199@2018-01-01,P488:Q3376503:Q27750419->Q59677199,7092,Q3376503,P488,2018-01-01,validation,Q3376503,20260712,v1,0,1,0,1,0,1,0,1
P488:Q494915:Q7488240->Q7925392@2012-11-06,P488:Q494915:Q7488240->Q7925392,7093,Q494915,P488,2012-11-06,validation,Q494915,20260712,v1,0,1,0,1,0,0,0,0
P488:Q494915:Q7925392->Q6297054@2016-10-31,P488:Q494915:Q7925392->Q6297054,7094,Q494915,P488,2016-10-31,validation,Q494915,20260712,v1,0,1,0,1,0,0,0,0
P488:Q815276:Q19692555->Q6463567@2010-10-10,P488:Q815276:Q19692555->Q6463567,7095,Q815276,P488,2010-10-10,train,Q815276,20260712,v1,0,1,0,1,0,0,0,1
P488:Q815276:Q6463567->Q17294138@2011-06-05,P488:Q815276:Q6463567->Q17294138,7096,Q815276,P488,2011-06-05,train,Q815276,20260712,v1,0,1,0,1,0,1,0,0
P488:Q815276:Q17294138->Q65262429@2018-03-11,P488:Q815276:Q17294138->Q65262429,7097,Q815276,P488,2018-03-11,train,Q815276,20260712,v1,0,1,0,0,0,0,0,0
P488:Q12968:Q16855047->Q30729075@2014-10-08,P488:Q12968:Q16855047->Q30729075,7098,Q12968,P488,2014-10-08,validation,Q12968,20260712,v1,0,1,0,1,0,0,0,0
P488:Q12968:Q30729075->Q40655898@2018-03-12,P488:Q12968:Q30729075->Q40655898,7099,Q12968,P488,2018-03-12,validation,Q12968,20260712,v1,0,1,0,1,1,0,1,0
P488:Q12968:Q40655898->Q107316188@2021-07-04,P488:Q12968:Q40655898->Q107316188,7100,Q12968,P488,2021-07-04,validation,Q12968,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12968:Q107316188->Q110213949@2022-11-07,P488:Q12968:Q107316188->Q110213949,7101,Q12968,P488,2022-11-07,validation,Q12968,20260712,v1,0,1,0,1,0,1,0,1
P488:Q3079953:Q7651954->Q64632915@2019-02-10,P488:Q3079953:Q7651954->Q64632915,7102,Q3079953,P488,2019-02-10,train,Q3079953,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1313036:Q6701168->Q16193921@2013-09-01,P488:Q1313036:Q6701168->Q16193921,7103,Q1313036,P488,2013-09-01,train,Q1313036,20260712,v1,1,0,0,0,0,0,1,0
P488:Q19481:Q6631231->Q57941850@2018-10-01,P488:Q19481:Q6631231->Q57941850,7104,Q19481,P488,2018-10-01,train,Q19481,20260712,v1,0,0,0,0,0,0,1,0
P488:Q7432907:Q6689907->Q5649002@2013-01-01,P488:Q7432907:Q6689907->Q5649002,7105,Q7432907,P488,2013-01-01,train,Q7432907,20260712,v1,0,1,0,1,0,0,0,0
P488:Q7432907:Q5649002->Q73240@2018-01-01,P488:Q7432907:Q5649002->Q73240,7106,Q7432907,P488,2018-01-01,train,Q7432907,20260712,v1,0,1,0,1,0,0,0,0
P488:Q11921652:Q5931410->Q65683794@2019-01-01,P488:Q11921652:Q5931410->Q65683794,7107,Q11921652,P488,2019-01-01,train,Q11921652,20260712,v1,0,1,0,1,0,1,0,1
P488:Q276612:Q5962520->Q12594301@2011-10-04,P488:Q276612:Q5962520->Q12594301,7108,Q276612,P488,2011-10-04,train,Q276612,20260712,v1,0,1,0,0,1,0,1,0
P488:Q276612:Q12594301->Q16080966@2013-03-11,P488:Q276612:Q12594301->Q16080966,7109,Q276612,P488,2013-03-11,train,Q276612,20260712,v1,0,1,0,1,0,1,0,0
P488:Q1323040:Q11429306->Q11575309@2014-04-01,P488:Q1323040:Q11429306->Q11575309,7110,Q1323040,P488,2014-04-01,test,Q1323040,20260712,v1,0,1,0,1,0,1,0,0
P488:Q1323040:Q11575309->Q11486392@2021-03-01,P488:Q1323040:Q11575309->Q11486392,7111,Q1323040,P488,2021-03-01,test,Q1323040,20260712,v1,0,0,0,0,0,0,0,0
P488:Q1043527:Q11461269->Q51440460@2013-01-01,P488:Q1043527:Q11461269->Q51440460,7112,Q1043527,P488,2013-01-01,test,Q1043527,20260712,v1,0,1,0,1,0,0,0,0
P488:Q1043527:Q51440460->Q104025142@2019-12-16,P488:Q1043527:Q51440460->Q104025142,7113,Q1043527,P488,2019-12-16,test,Q1043527,20260712,v1,0,1,1,1,0,0,0,0
P488:Q2114730:Q11519341->Q11673550@2015-04-01,P488:Q2114730:Q11519341->Q11673550,7114,Q2114730,P488,2015-04-01,train,Q2114730,20260712,v1,0,1,0,1,0,0,0,1
P488:Q2114730:Q11673550->Q11465363@2021-04-01,P488:Q2114730:Q11673550->Q11465363,7115,Q2114730,P488,2021-04-01,train,Q2114730,20260712,v1,0,1,0,1,0,1,0,1
P488:Q336264:Q11531256->Q11469945@2014-10-01,P488:Q336264:Q11531256->Q11469945,7116,Q336264,P488,2014-10-01,validation,Q336264,20260712,v1,0,1,0,1,0,0,0,0
P488:Q336264:Q11469945->Q91608452@2020-10-01,P488:Q336264:Q11469945->Q91608452,7117,Q336264,P488,2020-10-01,validation,Q336264,20260712,v1,0,1,0,1,0,0,0,0
P488:Q7896303:Q11519341->Q11673550@2015-04-01,P488:Q7896303:Q11519341->Q11673550,7118,Q7896303,P488,2015-04-01,train,Q7896303,20260712,v1,0,1,0,1,0,1,0,1
P488:Q7896303:Q11673550->Q11465363@2021-04-01,P488:Q7896303:Q11673550->Q11465363,7119,Q7896303,P488,2021-04-01,train,Q7896303,20260712,v1,0,1,0,1,0,1,0,1
P488:Q488744:Q8055158->Q18013262@2014-08-21,P488:Q488744:Q8055158->Q18013262,7120,Q488744,P488,2014-08-21,calibration,Q488744,20260712,v1,0,1,0,1,0,0,0,0
P488:Q488744:Q18013262->Q12616979@2016-09-05,P488:Q488744:Q18013262->Q12616979,7121,Q488744,P488,2016-09-05,calibration,Q488744,20260712,v1,0,0,0,0,0,0,0,0
P488:Q488949:Q12597033->Q16091195@2011-06-02,P488:Q488949:Q12597033->Q16091195,7122,Q488949,P488,2011-06-02,train,Q488949,20260712,v1,0,1,0,1,0,0,0,0
P488:Q139303573:Q6848633->Q15459035@2010-12-14,P488:Q139303573:Q6848633->Q15459035,7123,Q139303573,P488,2010-12-14,train,Q139303573,20260712,v1,0,1,0,0,0,0,0,0
P488:Q139303573:Q15459035->Q5292958@2011-12-13,P488:Q139303573:Q15459035->Q5292958,7124,Q139303573,P488,2011-12-13,train,Q139303573,20260712,v1,0,1,0,1,0,0,0,0
P488:Q12040294:Q12199360->Q12022798@2012-01-01,P488:Q12040294:Q12199360->Q12022798,7125,Q12040294,P488,2012-01-01,train,Q12040294,20260712,v1,0,1,0,1,0,1,0,1
P488:Q11508742:Q11554034->Q11560570@2018-04-01,P488:Q11508742:Q11554034->Q11560570,7126,Q11508742,P488,2018-04-01,calibration,Q11508742,20260712,v1,0,1,0,1,0,0,0,0
P488:Q11508742:Q11560570->Q11591880@2022-07-01,P488:Q11508742:Q11560570->Q11591880,7127,Q11508742,P488,2022-07-01,calibration,Q11508742,20260712,v1,0,0,0,0,1,0,0,0
P488:Q1321655:Q11599224->Q112062978@2020-04-01,P488:Q1321655:Q11599224->Q112062978,7128,Q1321655,P488,2020-04-01,train,Q1321655,20260712,v1,0,0,0,1,0,0,0,1
P488:Q815432:Q11560570->Q11653685@2017-05-28,P488:Q815432:Q11560570->Q11653685,7129,Q815432,P488,2017-05-28,test,Q815432,20260712,v1,0,1,0,1,0,0,0,0
P488:Q815432:Q11653685->Q109308643@2021-05-28,P488:Q815432:Q11653685->Q109308643,7130,Q815432,P488,2021-05-28,test,Q815432,20260712,v1,0,0,0,0,0,0,0,0
P488:Q10915767:Q9020777->Q10442859@2014-03-14,P488:Q10915767:Q9020777->Q10442859,7131,Q10915767,P488,2014-03-14,calibration,Q10915767,20260712,v1,0,1,0,1,0,1,0,1
P488:Q8835:Q11684545->Q714392@2012-12-24,P488:Q8835:Q11684545->Q714392,7132,Q8835,P488,2012-12-24,train,Q8835,20260712,v1,0,1,0,0,0,0,0,0
P488:Q2333726:Q12310428->Q107205176@2010-01-01,P488:Q2333726:Q12310428->Q107205176,7133,Q2333726,P488,2010-01-01,test,Q2333726,20260712,v1,0,1,0,1,0,1,0,1
P488:Q2333726:Q107205176->Q12323856@2011-01-01,P488:Q2333726:Q107205176->Q12323856,7134,Q2333726,P488,2011-01-01,test,Q2333726,20260712,v1,0,1,0,1,0,1,0,1
P488:Q2333726:Q12323856->Q29152660@2014-01-01,P488:Q2333726:Q12323856->Q29152660,7135,Q2333726,P488,2014-01-01,test,Q2333726,20260712,v1,0,1,0,0,0,0,0,0
P488:Q2333726:Q29152660->Q1841559@2018-01-01,P488:Q2333726:Q29152660->Q1841559,7136,Q2333726,P488,2018-01-01,test,Q2333726,20260712,v1,0,1,0,0,0,1,0,1
P488:Q2333726:Q1841559->Q12331796@2021-06-01,P488:Q2333726:Q1841559->Q12331796,7137,Q2333726,P488,2021-06-01,test,Q2333726,20260712,v1,0,1,0,1,0,0,0,0
P488:Q104148856:Q6957574->Q22958056@2014-01-01,P488:Q104148856:Q6957574->Q22958056,7138,Q104148856,P488,2014-01-01,validation,Q104148856,20260712,v1,0,1,0,0,0,0,0,0
P488:Q1595286:Q7052057->Q67932795@2019-10-01,P488:Q1595286:Q7052057->Q67932795,7139,Q1595286,P488,2019-10-01,train,Q1595286,20260712,v1,0,1,0,1,0,0,0,0
P488:Q18520:Q7027650->Q42712968@2018-04-28,P488:Q18520:Q7027650->Q42712968,7140,Q18520,P488,2018-04-28,train,Q18520,20260712,v1,0,1,0,1,0,0,0,0
P488:Q3751024:Q16493557->Q6173701@2010-01-01,P488:Q3751024:Q16493557->Q6173701,7141,Q3751024,P488,2010-01-01,train,Q3751024,20260712,v1,0,0,0,0,0,0,0,0
P488:Q3751024:Q6173701->Q28101236@2016-01-01,P488:Q3751024:Q6173701->Q28101236,7142,Q3751024,P488,2016-01-01,train,Q3751024,20260712,v1,0,1,0,0,0,0,0,1
P488:Q3751024:Q28101236->Q62024359@2018-01-01,P488:Q3751024:Q28101236->Q62024359,7143,Q3751024,P488,2018-01-01,train,Q3751024,20260712,v1,0,1,0,0,0,1,0,0
P488:Q47460769:Q6138184->Q3532645@2011-03-30,P488:Q47460769:Q6138184->Q3532645,7144,Q47460769,P488,2011-03-30,train,Q47460769,20260712,v1,0,0,0,0,0,0,0,0
P488:Q47460769:Q3532645->Q134591950@2019-05-27,P488:Q47460769:Q3532645->Q134591950,7145,Q47460769,P488,2019-05-27,train,Q47460769,20260712,v1,0,1,0,0,0,0,0,0
P488:Q3043121:Q11691430->Q2750055@2012-01-01,P488:Q3043121:Q11691430->Q2750055,7146,Q3043121,P488,2012-01-01,train,Q3043121,20260712,v1,0,0,0,0,0,0,1,0
P488:Q3043121:Q2750055->Q5483363@2017-01-01,P488:Q3043121:Q2750055->Q5483363,7147,Q3043121,P488,2017-01-01,train,Q3043121,20260712,v1,0,1,0,0,0,0,0,0
P488:Q3043121:Q5483363->Q251625@2021-01-01,P488:Q3043121:Q5483363->Q251625,7148,Q3043121,P488,2021-01-01,train,Q3043121,20260712,v1,0,0,0,0,1,0,1,0
P488:Q4077395:Q11725262->Q9389857@2016-04-02,P488:Q4077395:Q11725262->Q9389857,7149,Q4077395,P488,2016-04-02,validation,Q4077395,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4077395:Q9389857->Q55389747@2019-04-06,P488:Q4077395:Q9389857->Q55389747,7150,Q4077395,P488,2019-04-06,validation,Q4077395,20260712,v1,0,0,0,0,0,0,0,0
P488:Q43173528:Q11693092->Q58195@2013-01-01,P488:Q43173528:Q11693092->Q58195,7151,Q43173528,P488,2013-01-01,train,Q43173528,20260712,v1,0,0,0,0,0,0,0,0
P488:Q43173528:Q58195->Q949828@2017-01-01,P488:Q43173528:Q58195->Q949828,7152,Q43173528,P488,2017-01-01,train,Q43173528,20260712,v1,0,0,0,0,0,0,0,0
P488:Q43173528:Q949828->Q12042710@2019-01-01,P488:Q43173528:Q949828->Q12042710,7153,Q43173528,P488,2019-01-01,train,Q43173528,20260712,v1,0,0,0,0,0,0,0,0
P488:Q43173528:Q12042710->Q12035327@2021-01-01,P488:Q43173528:Q12042710->Q12035327,7154,Q43173528,P488,2021-01-01,train,Q43173528,20260712,v1,0,0,0,0,0,0,0,0
P488:Q176691:Q41781101->Q110310868@2021-01-01,P488:Q176691:Q41781101->Q110310868,7155,Q176691,P488,2021-01-01,train,Q176691,20260712,v1,0,1,0,1,0,0,0,0
P488:Q176691:Q110310868->Q21177912@2022-04-19,P488:Q176691:Q110310868->Q21177912,7156,Q176691,P488,2022-04-19,train,Q176691,20260712,v1,0,0,0,0,0,0,0,0
P488:Q396875:Q11770537->Q9359750@2010-07-18,P488:Q396875:Q11770537->Q9359750,7157,Q396875,P488,2010-07-18,validation,Q396875,20260712,v1,1,1,0,1,0,0,0,0
P488:Q396875:Q9359750->Q29518498@2012-02-26,P488:Q396875:Q9359750->Q29518498,7158,Q396875,P488,2012-02-26,validation,Q396875,20260712,v1,0,1,0,1,0,1,0,0
P488:Q396875:Q29518498->Q98147649@2018-02-25,P488:Q396875:Q29518498->Q98147649,7159,Q396875,P488,2018-02-25,validation,Q396875,20260712,v1,0,1,0,1,0,1,0,0
P488:Q981133:Q10281528->Q18708061@2011-01-01,P488:Q981133:Q10281528->Q18708061,7160,Q981133,P488,2011-01-01,test,Q981133,20260712,v1,0,0,0,0,0,1,0,0
P488:Q981133:Q18708061->Q18708029@2014-01-01,P488:Q981133:Q18708061->Q18708029,7161,Q981133,P488,2014-01-01,test,Q981133,20260712,v1,0,1,0,1,0,0,0,0
P488:Q10466695:Q12324909->Q12319743@2012-01-01,P488:Q10466695:Q12324909->Q12319743,7162,Q10466695,P488,2012-01-01,train,Q10466695,20260712,v1,0,1,0,1,0,1,0,1
P488:Q10466695:Q12319743->Q12318981@2014-04-26,P488:Q10466695:Q12319743->Q12318981,7163,Q10466695,P488,2014-04-26,train,Q10466695,20260712,v1,0,1,0,1,0,1,0,1
P488:Q10466695:Q12318981->Q130001987@2017-06-12,P488:Q10466695:Q12318981->Q130001987,7164,Q10466695,P488,2017-06-12,train,Q10466695,20260712,v1,0,1,0,1,0,1,0,1
P488:Q11085933:Q11085945->Q12344692@2010-01-01,P488:Q11085933:Q11085945->Q12344692,7165,Q11085933,P488,2010-01-01,train,Q11085933,20260712,v1,0,0,0,0,0,0,0,0
P488:Q12300622:Q12320277->Q113573876@2016-12-01,P488:Q12300622:Q12320277->Q113573876,7166,Q12300622,P488,2016-12-01,calibration,Q12300622,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12300622:Q113573876->Q21208412@2022-12-01,P488:Q12300622:Q113573876->Q21208412,7167,Q12300622,P488,2022-12-01,calibration,Q12300622,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12304886:Q12324626->Q12331330@2012-10-01,P488:Q12304886:Q12324626->Q12331330,7168,Q12304886,P488,2012-10-01,train,Q12304886,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12304886:Q12331330->Q35951029@2019-01-01,P488:Q12304886:Q12331330->Q35951029,7169,Q12304886,P488,2019-01-01,train,Q12304886,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q12343365->Q12340723@2011-03-27,P488:Q12307654:Q12343365->Q12340723,7170,Q12307654,P488,2011-03-27,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
